2022-11-21 15:46:52,259 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:46:52,259 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:47:05,654 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:47:07,492 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:47:07,492 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:47:22,681 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:47:22,682 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:47:35,655 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:47:37,922 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:47:37,922 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:47:53,134 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:47:53,134 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:48:05,656 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:48:08,330 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:48:08,331 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:48:23,532 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:48:23,533 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:48:35,657 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:48:38,740 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:48:38,741 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:48:53,955 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:48:53,956 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:49:05,658 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:49:09,164 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:49:09,164 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:49:24,340 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:49:24,341 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:49:35,659 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:49:39,554 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:49:39,555 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:49:54,773 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:49:54,773 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:50:05,661 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:50:09,987 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:50:09,988 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:50:25,169 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:50:25,169 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:50:35,661 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:50:40,390 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:50:40,390 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:50:55,583 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:50:55,583 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:51:05,662 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:51:10,800 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:51:10,800 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:51:25,994 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:51:25,994 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
2022-11-21 15:51:35,663 DEBUG   SenderThread:19234 [sender.py:send():303] send: stats
2022-11-21 15:51:41,197 DEBUG   HandlerThread:19234 [handler.py:handle_request():139] handle_request: stop_status
2022-11-21 15:51:41,197 DEBUG   SenderThread:19234 [sender.py:send_request():317] send_request: stop_status
